data_dir,C,SB,DB_V,DB_H,N
2025-06-20--20h-14m-26s,24.0,21.0,25.0,50.0,120.0
2025-06-20--20h-14m-26s,30.0,27.0,14.0,49.0,120.0
2025-06-20--20h-14m-26s,25.0,35.0,18.0,42.0,120.0
2025-06-20--20h-14m-26s,27.0,27.0,23.0,43.0,120.0
2025-06-20--20h-14m-26s,26.0,26.0,17.0,51.0,120.0
2025-06-20--20h-14m-26s,31.0,21.0,9.0,59.0,120.0
2025-06-20--20h-14m-26s,31.0,27.0,11.0,51.0,120.0
2025-06-20--20h-14m-26s,16.0,28.0,21.0,55.0,120.0
2025-06-20--20h-14m-26s,30.0,26.0,16.0,48.0,120.0
2025-06-20--20h-14m-26s,27.0,25.0,15.0,53.0,120.0
2025-06-20--20h-14m-26s,27.0,25.0,23.0,45.0,120.0
2025-06-20--20h-14m-26s,27.0,26.0,13.0,54.0,120.0
2025-06-20--20h-14m-26s,28.0,29.0,13.0,50.0,120.0
2025-06-20--20h-14m-26s,16.0,34.0,15.0,55.0,120.0
2025-06-20--20h-14m-26s,31.0,22.0,17.0,50.0,120.0
2025-06-20--20h-14m-26s,24.0,30.0,13.0,53.0,120.0
2025-06-20--20h-14m-26s,20.0,36.0,12.0,52.0,120.0
2025-06-20--20h-14m-26s,29.0,26.0,11.0,54.0,120.0
2025-06-20--20h-14m-26s,28.0,31.0,14.0,47.0,120.0
2025-06-20--20h-14m-26s,34.0,25.0,16.0,45.0,120.0
2025-06-20--20h-14m-26s,29.0,27.0,16.0,48.0,120.0
2025-06-20--20h-14m-26s,28.0,33.0,13.0,46.0,120.0
2025-06-20--20h-14m-26s,27.0,31.0,14.0,48.0,120.0
2025-06-20--20h-14m-26s,22.0,33.0,15.0,50.0,120.0
2025-06-20--20h-14m-26s,25.0,27.0,16.0,52.0,120.0
2025-06-20--20h-14m-26s,14.0,30.0,16.0,60.0,120.0
2025-06-20--20h-14m-26s,24.0,30.0,18.0,48.0,120.0
2025-06-20--20h-14m-26s,29.0,24.0,10.0,57.0,120.0
2025-06-20--20h-14m-26s,27.0,27.0,13.0,53.0,120.0
2025-06-20--20h-14m-26s,27.0,33.0,17.0,43.0,120.0
2025-06-20--20h-14m-26s,27.0,30.0,18.0,45.0,120.0
2025-06-20--20h-14m-26s,32.0,32.0,12.0,44.0,120.0
2025-06-20--20h-14m-26s,30.0,32.0,17.0,41.0,120.0
2025-06-20--20h-14m-26s,42.0,29.0,6.0,43.0,120.0
2025-06-20--20h-14m-26s,36.0,33.0,10.0,41.0,120.0
2025-06-20--20h-14m-26s,36.0,22.0,14.0,48.0,120.0
2025-06-20--20h-14m-26s,24.0,33.0,22.0,41.0,120.0
2025-06-20--20h-14m-26s,28.0,36.0,15.0,41.0,120.0
2025-06-20--20h-14m-26s,23.0,26.0,18.0,53.0,120.0
2025-06-20--20h-14m-26s,28.0,28.0,14.0,50.0,120.0
2025-06-20--20h-14m-26s,21.0,33.0,17.0,49.0,120.0
2025-06-20--20h-14m-26s,19.0,29.0,14.0,58.0,120.0
2025-06-20--20h-14m-26s,32.0,28.0,19.0,41.0,120.0
2025-06-20--20h-14m-26s,29.0,32.0,14.0,45.0,120.0
2025-06-20--20h-14m-26s,23.0,26.0,16.0,55.0,120.0
2025-06-20--20h-14m-26s,22.0,38.0,18.0,42.0,120.0
2025-06-20--20h-14m-26s,22.0,34.0,13.0,51.0,120.0
2025-06-20--20h-14m-26s,23.0,36.0,17.0,44.0,120.0
2025-06-20--20h-14m-26s,23.0,34.0,15.0,48.0,120.0
2025-06-20--20h-14m-26s,30.0,33.0,13.0,44.0,120.0
2025-06-20--20h-14m-26s,27.0,29.0,13.0,51.0,120.0
2025-06-20--20h-14m-26s,31.0,28.0,15.0,46.0,120.0
2025-06-20--20h-14m-26s,24.0,28.0,19.0,49.0,120.0
2025-06-20--20h-14m-26s,22.0,36.0,16.0,46.0,120.0
2025-06-20--20h-14m-26s,20.0,28.0,19.0,53.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,20.0,44.0,120.0
2025-06-20--20h-14m-26s,26.0,27.0,18.0,49.0,120.0
2025-06-20--20h-14m-26s,29.0,39.0,21.0,31.0,120.0
2025-06-20--20h-14m-26s,26.0,28.0,20.0,46.0,120.0
2025-06-20--20h-14m-26s,27.0,34.0,13.0,46.0,120.0
2025-06-20--20h-14m-26s,23.0,33.0,17.0,47.0,120.0
2025-06-20--20h-14m-26s,29.0,27.0,15.0,49.0,120.0
2025-06-20--20h-14m-26s,21.0,27.0,20.0,52.0,120.0
2025-06-20--20h-14m-26s,19.0,33.0,21.0,47.0,120.0
2025-06-20--20h-14m-26s,26.0,31.0,15.0,48.0,120.0
2025-06-20--20h-14m-26s,30.0,36.0,12.0,42.0,120.0
2025-06-20--20h-14m-26s,26.0,27.0,13.0,54.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,16.0,48.0,120.0
2025-06-20--20h-14m-26s,17.0,24.0,22.0,57.0,120.0
2025-06-20--20h-14m-26s,17.0,32.0,13.0,58.0,120.0
2025-06-20--20h-14m-26s,31.0,24.0,13.0,52.0,120.0
2025-06-20--20h-14m-26s,20.0,35.0,20.0,45.0,120.0
2025-06-20--20h-14m-26s,26.0,32.0,15.0,47.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,12.0,52.0,120.0
2025-06-20--20h-14m-26s,25.0,26.0,19.0,50.0,120.0
2025-06-20--20h-14m-26s,18.0,24.0,24.0,54.0,120.0
2025-06-20--20h-14m-26s,34.0,20.0,19.0,47.0,120.0
2025-06-20--20h-14m-26s,25.0,35.0,10.0,50.0,120.0
2025-06-20--20h-14m-26s,21.0,31.0,14.0,54.0,120.0
2025-06-20--20h-14m-26s,25.0,25.0,19.0,51.0,120.0
2025-06-20--20h-14m-26s,33.0,32.0,19.0,36.0,120.0
2025-06-20--20h-14m-26s,30.0,31.0,15.0,44.0,120.0
2025-06-20--20h-14m-26s,26.0,31.0,13.0,50.0,120.0
2025-06-20--20h-14m-26s,30.0,22.0,20.0,48.0,120.0
2025-06-20--20h-14m-26s,24.0,25.0,18.0,53.0,120.0
2025-06-20--20h-14m-26s,22.0,24.0,20.0,54.0,120.0
2025-06-20--20h-14m-26s,33.0,26.0,13.0,48.0,120.0
2025-06-20--20h-14m-26s,24.0,28.0,11.0,57.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,7.0,57.0,120.0
2025-06-20--20h-14m-26s,30.0,24.0,15.0,51.0,120.0
2025-06-20--20h-14m-26s,27.0,25.0,16.0,52.0,120.0
2025-06-20--20h-14m-26s,20.0,28.0,12.0,60.0,120.0
2025-06-20--20h-14m-26s,29.0,28.0,19.0,44.0,120.0
2025-06-20--20h-14m-26s,26.0,34.0,10.0,50.0,120.0
2025-06-20--20h-14m-26s,13.0,35.0,23.0,49.0,120.0
2025-06-20--20h-14m-26s,21.0,34.0,19.0,46.0,120.0
2025-06-20--20h-14m-26s,20.0,30.0,12.0,58.0,120.0
2025-06-20--20h-14m-26s,36.0,36.0,15.0,33.0,120.0
2025-06-20--20h-14m-26s,20.0,27.0,19.0,54.0,120.0
2025-06-20--20h-14m-26s,24.0,32.0,18.0,46.0,120.0
2025-06-20--20h-14m-26s,24.0,26.0,21.0,49.0,120.0
2025-06-20--20h-14m-26s,20.0,35.0,18.0,47.0,120.0
2025-06-20--20h-14m-26s,32.0,26.0,19.0,43.0,120.0
2025-06-20--20h-14m-26s,30.0,24.0,13.0,53.0,120.0
2025-06-20--20h-14m-26s,30.0,28.0,10.0,52.0,120.0
2025-06-20--20h-14m-26s,31.0,31.0,10.0,48.0,120.0
2025-06-20--20h-14m-26s,28.0,29.0,15.0,48.0,120.0
2025-06-20--20h-14m-26s,25.0,34.0,16.0,45.0,120.0
2025-06-20--20h-14m-26s,36.0,20.0,14.0,50.0,120.0
2025-06-20--20h-14m-26s,31.0,24.0,19.0,46.0,120.0
2025-06-20--20h-14m-26s,28.0,33.0,21.0,38.0,120.0
2025-06-20--20h-14m-26s,30.0,26.0,19.0,45.0,120.0
2025-06-20--20h-14m-26s,22.0,32.0,14.0,52.0,120.0
2025-06-20--20h-14m-26s,21.0,40.0,14.0,45.0,120.0
2025-06-20--20h-14m-26s,22.0,30.0,18.0,50.0,120.0
2025-06-20--20h-14m-26s,22.0,30.0,11.0,57.0,120.0
2025-06-20--20h-14m-26s,33.0,25.0,21.0,41.0,120.0
2025-06-20--20h-14m-26s,21.0,29.0,11.0,59.0,120.0
2025-06-20--20h-14m-26s,24.0,27.0,15.0,54.0,120.0
2025-06-20--20h-14m-26s,26.0,29.0,17.0,48.0,120.0
2025-06-20--20h-14m-26s,25.0,28.0,16.0,51.0,120.0
2025-06-20--20h-14m-26s,32.0,36.0,13.0,39.0,120.0
2025-06-20--20h-14m-26s,27.0,26.0,19.0,48.0,120.0
2025-06-20--20h-14m-26s,25.0,27.0,15.0,53.0,120.0
2025-06-20--20h-14m-26s,28.0,27.0,11.0,54.0,120.0
2025-06-20--20h-14m-26s,20.0,31.0,21.0,48.0,120.0
2025-06-20--20h-14m-26s,17.0,34.0,18.0,51.0,120.0
2025-06-20--20h-14m-26s,25.0,35.0,14.0,46.0,120.0
2025-06-20--20h-14m-26s,32.0,25.0,16.0,47.0,120.0
2025-06-20--20h-14m-26s,19.0,25.0,19.0,57.0,120.0
2025-06-20--20h-14m-26s,26.0,26.0,19.0,49.0,120.0
2025-06-20--20h-14m-26s,20.0,33.0,9.0,58.0,120.0
2025-06-20--20h-14m-26s,27.0,26.0,18.0,49.0,120.0
2025-06-20--20h-14m-26s,23.0,31.0,18.0,48.0,120.0
2025-06-20--20h-14m-26s,21.0,38.0,14.0,47.0,120.0
2025-06-20--20h-14m-26s,27.0,29.0,21.0,43.0,120.0
2025-06-20--20h-14m-26s,23.0,28.0,11.0,58.0,120.0
2025-06-20--20h-14m-26s,29.0,27.0,9.0,55.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,18.0,46.0,120.0
2025-06-20--20h-14m-26s,22.0,30.0,17.0,51.0,120.0
2025-06-20--20h-14m-26s,28.0,27.0,14.0,51.0,120.0
2025-06-20--20h-14m-26s,23.0,26.0,19.0,52.0,120.0
2025-06-20--20h-14m-26s,32.0,29.0,18.0,41.0,120.0
2025-06-20--20h-14m-26s,28.0,27.0,11.0,54.0,120.0
2025-06-20--20h-14m-26s,19.0,25.0,16.0,60.0,120.0
2025-06-20--20h-14m-26s,19.0,33.0,19.0,49.0,120.0
2025-06-20--20h-14m-26s,37.0,25.0,16.0,42.0,120.0
2025-06-20--20h-14m-26s,28.0,23.0,17.0,52.0,120.0
2025-06-20--20h-14m-26s,28.0,34.0,13.0,45.0,120.0
2025-06-20--20h-14m-26s,28.0,30.0,23.0,39.0,120.0
2025-06-20--20h-14m-26s,29.0,20.0,11.0,60.0,120.0
2025-06-20--20h-14m-26s,34.0,19.0,17.0,50.0,120.0
2025-06-20--20h-14m-26s,24.0,30.0,17.0,49.0,120.0
2025-06-20--20h-14m-26s,28.0,34.0,15.0,43.0,120.0
2025-06-20--20h-14m-26s,19.0,41.0,16.0,44.0,120.0
2025-06-20--20h-14m-26s,21.0,37.0,13.0,49.0,120.0
2025-06-20--20h-14m-26s,19.0,33.0,20.0,48.0,120.0
2025-06-20--20h-14m-26s,24.0,33.0,10.0,53.0,120.0
2025-06-20--20h-14m-26s,18.0,33.0,19.0,50.0,120.0
2025-06-20--20h-14m-26s,29.0,35.0,14.0,42.0,120.0
2025-06-20--20h-14m-26s,20.0,34.0,10.0,56.0,120.0
2025-06-20--20h-14m-26s,26.0,26.0,15.0,53.0,120.0
2025-06-20--20h-14m-26s,23.0,33.0,17.0,47.0,120.0
2025-06-20--20h-14m-26s,21.0,31.0,15.0,53.0,120.0
2025-06-20--20h-14m-26s,22.0,31.0,13.0,54.0,120.0
2025-06-20--20h-14m-26s,26.0,33.0,13.0,48.0,120.0
2025-06-20--20h-14m-26s,22.0,29.0,16.0,53.0,120.0
2025-06-20--20h-14m-26s,23.0,33.0,18.0,46.0,120.0
2025-06-20--20h-14m-26s,24.0,29.0,17.0,50.0,120.0
2025-06-20--20h-14m-26s,29.0,25.0,22.0,44.0,120.0
2025-06-20--20h-14m-26s,22.0,32.0,17.0,49.0,120.0
2025-06-20--20h-14m-26s,29.0,32.0,13.0,46.0,120.0
2025-06-20--20h-14m-26s,25.0,24.0,17.0,54.0,120.0
2025-06-20--20h-14m-26s,28.0,31.0,18.0,43.0,120.0
2025-06-20--20h-14m-26s,33.0,29.0,16.0,42.0,120.0
2025-06-20--20h-14m-26s,33.0,30.0,16.0,41.0,120.0
2025-06-20--20h-14m-26s,22.0,36.0,14.0,48.0,120.0
2025-06-20--20h-14m-26s,24.0,30.0,19.0,47.0,120.0
2025-06-20--20h-14m-26s,27.0,34.0,10.0,49.0,120.0
2025-06-20--20h-14m-26s,24.0,24.0,17.0,55.0,120.0
2025-06-20--20h-14m-26s,27.0,31.0,13.0,49.0,120.0
2025-06-20--20h-14m-26s,26.0,31.0,13.0,50.0,120.0
2025-06-20--20h-14m-26s,31.0,21.0,12.0,56.0,120.0
2025-06-20--20h-14m-26s,32.0,22.0,18.0,48.0,120.0
2025-06-20--20h-14m-26s,30.0,21.0,18.0,51.0,120.0
2025-06-20--20h-14m-26s,24.0,38.0,11.0,47.0,120.0
2025-06-20--20h-14m-26s,22.0,32.0,17.0,49.0,120.0
2025-06-20--20h-14m-26s,28.0,26.0,15.0,51.0,120.0
2025-06-20--20h-14m-26s,19.0,25.0,22.0,54.0,120.0
2025-06-20--20h-14m-26s,15.0,33.0,10.0,62.0,120.0
2025-06-20--20h-14m-26s,20.0,29.0,14.0,57.0,120.0
2025-06-20--20h-14m-26s,22.0,38.0,16.0,44.0,120.0
2025-06-20--20h-14m-26s,26.0,28.0,18.0,48.0,120.0
2025-06-20--20h-14m-26s,26.0,25.0,24.0,45.0,120.0
2025-06-20--20h-14m-26s,30.0,36.0,16.0,38.0,120.0
2025-06-20--20h-14m-26s,29.0,27.0,18.0,46.0,120.0
2025-06-20--20h-14m-26s,25.0,34.0,11.0,50.0,120.0
2025-06-20--20h-14m-26s,21.0,25.0,20.0,54.0,120.0
2025-06-20--20h-14m-26s,32.0,20.0,14.0,54.0,120.0
2025-06-20--20h-14m-26s,32.0,22.0,22.0,44.0,120.0
2025-06-20--20h-14m-26s,32.0,31.0,10.0,47.0,120.0
2025-06-20--20h-14m-26s,26.0,29.0,13.0,52.0,120.0
2025-06-20--20h-14m-26s,28.0,24.0,19.0,49.0,120.0
2025-06-20--20h-14m-26s,29.0,32.0,11.0,48.0,120.0
2025-06-20--20h-14m-26s,31.0,20.0,13.0,56.0,120.0
2025-06-20--20h-14m-26s,32.0,17.0,20.0,51.0,120.0
2025-06-20--20h-14m-26s,28.0,30.0,20.0,42.0,120.0
2025-06-20--20h-14m-26s,27.0,35.0,10.0,48.0,120.0
2025-06-20--20h-14m-26s,29.0,30.0,17.0,44.0,120.0
2025-06-20--20h-14m-26s,32.0,28.0,14.0,46.0,120.0
2025-06-20--20h-14m-26s,29.0,30.0,17.0,44.0,120.0
2025-06-20--20h-14m-26s,29.0,36.0,13.0,42.0,120.0
2025-06-20--20h-14m-26s,25.0,34.0,17.0,44.0,120.0
2025-06-20--20h-14m-26s,30.0,35.0,11.0,44.0,120.0
2025-06-20--20h-14m-26s,24.0,25.0,19.0,52.0,120.0
2025-06-20--20h-14m-26s,27.0,28.0,9.0,56.0,120.0
2025-06-20--20h-14m-26s,23.0,29.0,14.0,54.0,120.0
2025-06-20--20h-14m-26s,26.0,23.0,11.0,60.0,120.0
2025-06-20--20h-14m-26s,31.0,28.0,19.0,42.0,120.0
2025-06-20--20h-14m-26s,37.0,26.0,15.0,42.0,120.0
2025-06-20--20h-14m-26s,27.0,37.0,15.0,41.0,120.0
2025-06-20--20h-14m-26s,27.0,16.0,21.0,56.0,120.0
2025-06-20--20h-14m-26s,22.0,24.0,23.0,51.0,120.0
2025-06-20--20h-14m-26s,25.0,29.0,14.0,52.0,120.0
2025-06-20--20h-14m-26s,25.0,26.0,14.0,55.0,120.0
2025-06-20--20h-14m-26s,26.0,32.0,12.0,50.0,120.0
2025-06-20--20h-14m-26s,28.0,30.0,10.0,52.0,120.0
2025-06-20--20h-14m-26s,28.0,29.0,22.0,41.0,120.0
2025-06-20--20h-14m-26s,21.0,29.0,14.0,56.0,120.0
2025-06-20--20h-14m-26s,19.0,17.0,14.0,70.0,120.0
2025-06-20--20h-14m-26s,30.0,25.0,14.0,51.0,120.0
2025-06-20--20h-14m-26s,22.0,32.0,18.0,48.0,120.0
2025-06-20--20h-14m-26s,32.0,26.0,12.0,50.0,120.0
2025-06-20--20h-14m-26s,30.0,21.0,16.0,53.0,120.0
2025-06-20--20h-14m-26s,18.0,28.0,20.0,54.0,120.0
2025-06-20--20h-14m-26s,26.0,26.0,16.0,52.0,120.0
2025-06-20--20h-14m-26s,23.0,27.0,20.0,50.0,120.0
2025-06-20--20h-14m-26s,26.0,28.0,17.0,49.0,120.0
2025-06-20--20h-14m-26s,29.0,30.0,13.0,48.0,120.0
2025-06-20--20h-14m-26s,24.0,31.0,14.0,51.0,120.0
2025-06-20--20h-14m-26s,32.0,30.0,16.0,42.0,120.0
2025-06-20--20h-14m-26s,35.0,23.0,17.0,45.0,120.0
2025-06-20--20h-14m-26s,18.0,32.0,17.0,53.0,120.0
2025-06-20--20h-14m-26s,30.0,37.0,13.0,40.0,120.0
2025-06-20--20h-14m-26s,23.0,34.0,14.0,49.0,120.0
2025-06-20--20h-14m-26s,23.0,31.0,7.0,59.0,120.0
2025-06-20--20h-14m-26s,29.0,31.0,11.0,49.0,120.0
2025-06-20--20h-14m-26s,25.0,31.0,13.0,51.0,120.0
2025-06-20--20h-14m-26s,23.0,29.0,17.0,51.0,120.0
2025-06-20--20h-14m-26s,18.0,36.0,21.0,45.0,120.0
2025-06-20--20h-14m-26s,22.0,28.0,16.0,54.0,120.0
2025-06-20--20h-14m-26s,26.0,25.0,16.0,53.0,120.0
2025-06-20--20h-14m-26s,33.0,26.0,15.0,46.0,120.0
2025-06-20--20h-14m-26s,20.0,34.0,12.0,54.0,120.0
2025-06-20--20h-14m-26s,19.0,25.0,17.0,59.0,120.0
2025-06-20--20h-14m-26s,33.0,25.0,11.0,51.0,120.0
2025-06-20--20h-14m-26s,29.0,29.0,11.0,51.0,120.0
2025-06-20--20h-14m-26s,30.0,31.0,10.0,49.0,120.0
2025-06-20--20h-14m-26s,25.0,27.0,19.0,49.0,120.0
2025-06-20--20h-14m-26s,25.0,21.0,18.0,56.0,120.0
2025-06-20--20h-14m-26s,25.0,22.0,20.0,53.0,120.0
2025-06-20--20h-14m-26s,24.0,37.0,18.0,41.0,120.0
2025-06-20--20h-14m-26s,27.0,31.0,14.0,48.0,120.0
2025-06-20--20h-14m-26s,24.0,28.0,19.0,49.0,120.0
2025-06-20--20h-14m-26s,26.0,33.0,17.0,44.0,120.0
2025-06-20--20h-14m-26s,24.0,20.0,17.0,59.0,120.0
2025-06-20--20h-14m-26s,23.0,27.0,19.0,51.0,120.0
2025-06-20--20h-14m-26s,29.0,28.0,9.0,54.0,120.0
2025-06-20--20h-14m-26s,24.0,32.0,12.0,52.0,120.0
2025-06-20--20h-14m-26s,22.0,23.0,17.0,58.0,120.0
2025-06-20--20h-14m-26s,25.0,26.0,18.0,51.0,120.0
2025-06-20--20h-14m-26s,23.0,32.0,14.0,51.0,120.0
2025-06-20--20h-14m-26s,27.0,27.0,18.0,48.0,120.0
2025-06-20--20h-14m-26s,23.0,43.0,12.0,42.0,120.0
2025-06-20--20h-14m-26s,26.0,26.0,13.0,55.0,120.0
2025-06-20--20h-14m-26s,24.0,36.0,13.0,47.0,120.0
2025-06-20--20h-14m-26s,28.0,37.0,10.0,45.0,120.0
2025-06-20--20h-14m-26s,26.0,27.0,16.0,51.0,120.0
2025-06-20--20h-14m-26s,27.0,39.0,11.0,43.0,120.0
2025-06-20--20h-14m-26s,21.0,30.0,19.0,50.0,120.0
2025-06-20--20h-14m-26s,29.0,25.0,18.0,48.0,120.0
2025-06-20--20h-14m-26s,27.0,32.0,14.0,47.0,120.0
2025-06-20--20h-14m-26s,26.0,32.0,20.0,42.0,120.0
2025-06-20--20h-14m-26s,19.0,22.0,15.0,64.0,120.0
2025-06-20--20h-14m-26s,29.0,24.0,18.0,49.0,120.0
2025-06-20--20h-14m-26s,30.0,27.0,14.0,49.0,120.0
2025-06-20--20h-14m-26s,21.0,30.0,14.0,55.0,120.0
2025-06-20--20h-14m-26s,21.0,30.0,15.0,54.0,120.0
2025-06-20--20h-14m-26s,31.0,22.0,19.0,48.0,120.0
2025-06-20--20h-14m-26s,29.0,32.0,13.0,46.0,120.0
2025-06-20--20h-14m-26s,22.0,30.0,17.0,51.0,120.0
2025-06-20--20h-14m-26s,30.0,26.0,13.0,51.0,120.0
2025-06-20--20h-14m-26s,28.0,27.0,19.0,46.0,120.0
2025-06-20--20h-14m-26s,28.0,31.0,20.0,41.0,120.0
2025-06-20--20h-14m-26s,27.0,29.0,25.0,39.0,120.0
2025-06-20--20h-14m-26s,24.0,24.0,23.0,49.0,120.0
2025-06-20--20h-14m-26s,25.0,29.0,13.0,53.0,120.0
2025-06-20--20h-14m-26s,21.0,25.0,22.0,52.0,120.0
2025-06-20--20h-14m-26s,22.0,31.0,16.0,51.0,120.0
2025-06-20--20h-14m-26s,25.0,24.0,14.0,57.0,120.0
2025-06-20--20h-14m-26s,34.0,28.0,13.0,45.0,120.0
2025-06-20--20h-14m-26s,19.0,26.0,20.0,55.0,120.0
2025-06-20--20h-14m-26s,29.0,24.0,14.0,53.0,120.0
2025-06-20--20h-14m-26s,29.0,25.0,12.0,54.0,120.0
2025-06-20--20h-14m-26s,28.0,27.0,20.0,45.0,120.0
2025-06-20--20h-14m-26s,24.0,25.0,23.0,48.0,120.0
2025-06-20--20h-14m-26s,29.0,33.0,9.0,49.0,120.0
2025-06-20--20h-14m-26s,29.0,30.0,14.0,47.0,120.0
2025-06-20--20h-14m-26s,25.0,32.0,18.0,45.0,120.0
2025-06-20--20h-14m-26s,26.0,28.0,15.0,51.0,120.0
2025-06-20--20h-14m-26s,28.0,27.0,22.0,43.0,120.0
2025-06-20--20h-14m-26s,22.0,30.0,16.0,52.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,21.0,43.0,120.0
2025-06-20--20h-14m-26s,28.0,29.0,24.0,39.0,120.0
2025-06-20--20h-14m-26s,33.0,24.0,11.0,52.0,120.0
2025-06-20--20h-14m-26s,25.0,27.0,15.0,53.0,120.0
2025-06-20--20h-14m-26s,27.0,26.0,13.0,54.0,120.0
2025-06-20--20h-14m-26s,21.0,26.0,21.0,52.0,120.0
2025-06-20--20h-14m-26s,28.0,28.0,17.0,47.0,120.0
2025-06-20--20h-14m-26s,27.0,31.0,22.0,40.0,120.0
2025-06-20--20h-14m-26s,31.0,25.0,14.0,50.0,120.0
2025-06-20--20h-14m-26s,29.0,28.0,9.0,54.0,120.0
2025-06-20--20h-14m-26s,29.0,32.0,10.0,49.0,120.0
2025-06-20--20h-14m-26s,22.0,36.0,14.0,48.0,120.0
2025-06-20--20h-14m-26s,24.0,30.0,19.0,47.0,120.0
2025-06-20--20h-14m-26s,31.0,21.0,20.0,48.0,120.0
2025-06-20--20h-14m-26s,27.0,26.0,19.0,48.0,120.0
2025-06-20--20h-14m-26s,31.0,30.0,10.0,49.0,120.0
2025-06-20--20h-14m-26s,24.0,24.0,17.0,55.0,120.0
2025-06-20--20h-14m-26s,24.0,33.0,11.0,52.0,120.0
2025-06-20--20h-14m-26s,31.0,33.0,13.0,43.0,120.0
2025-06-20--20h-14m-26s,23.0,32.0,17.0,48.0,120.0
2025-06-20--20h-14m-26s,28.0,25.0,14.0,53.0,120.0
2025-06-20--20h-14m-26s,31.0,25.0,13.0,51.0,120.0
2025-06-20--20h-14m-26s,18.0,34.0,20.0,48.0,120.0
2025-06-20--20h-14m-26s,25.0,33.0,13.0,49.0,120.0
2025-06-20--20h-14m-26s,30.0,24.0,22.0,44.0,120.0
2025-06-20--20h-14m-26s,23.0,20.0,15.0,62.0,120.0
2025-06-20--20h-14m-26s,27.0,29.0,17.0,47.0,120.0
2025-06-20--20h-14m-26s,21.0,34.0,14.0,51.0,120.0
2025-06-20--20h-14m-26s,28.0,26.0,24.0,42.0,120.0
2025-06-20--20h-14m-26s,29.0,24.0,20.0,47.0,120.0
2025-06-20--20h-14m-26s,23.0,29.0,14.0,54.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,20.0,44.0,120.0
2025-06-20--20h-14m-26s,21.0,37.0,10.0,52.0,120.0
2025-06-20--20h-14m-26s,22.0,24.0,20.0,54.0,120.0
2025-06-20--20h-14m-26s,33.0,28.0,17.0,42.0,120.0
2025-06-20--20h-14m-26s,28.0,30.0,15.0,47.0,120.0
2025-06-20--20h-14m-26s,25.0,31.0,17.0,47.0,120.0
2025-06-20--20h-14m-26s,27.0,26.0,10.0,57.0,120.0
2025-06-20--20h-14m-26s,27.0,31.0,18.0,44.0,120.0
2025-06-20--20h-14m-26s,28.0,36.0,17.0,39.0,120.0
2025-06-20--20h-14m-26s,30.0,28.0,13.0,49.0,120.0
2025-06-20--20h-14m-26s,28.0,36.0,13.0,43.0,120.0
2025-06-20--20h-14m-26s,24.0,38.0,20.0,38.0,120.0
2025-06-20--20h-14m-26s,16.0,38.0,7.0,59.0,120.0
2025-06-20--20h-14m-26s,21.0,32.0,16.0,51.0,120.0
2025-06-20--20h-14m-26s,35.0,28.0,12.0,45.0,120.0
2025-06-20--20h-14m-26s,25.0,32.0,16.0,47.0,120.0
2025-06-20--20h-14m-26s,18.0,31.0,18.0,53.0,120.0
2025-06-20--20h-14m-26s,21.0,29.0,16.0,54.0,120.0
2025-06-20--20h-14m-26s,27.0,24.0,21.0,48.0,120.0
2025-06-20--20h-14m-26s,21.0,27.0,21.0,51.0,120.0
2025-06-20--20h-14m-26s,28.0,31.0,11.0,50.0,120.0
2025-06-20--20h-14m-26s,33.0,31.0,18.0,38.0,120.0
2025-06-20--20h-14m-26s,23.0,29.0,14.0,54.0,120.0
2025-06-20--20h-14m-26s,22.0,32.0,13.0,53.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,20.0,44.0,120.0
2025-06-20--20h-14m-26s,22.0,34.0,14.0,50.0,120.0
2025-06-20--20h-14m-26s,30.0,28.0,20.0,42.0,120.0
2025-06-20--20h-14m-26s,27.0,28.0,13.0,52.0,120.0
2025-06-20--20h-14m-26s,24.0,31.0,17.0,48.0,120.0
2025-06-20--20h-14m-26s,14.0,23.0,20.0,63.0,120.0
2025-06-20--20h-14m-26s,23.0,25.0,22.0,50.0,120.0
2025-06-20--20h-14m-26s,24.0,39.0,11.0,46.0,120.0
2025-06-20--20h-14m-26s,28.0,38.0,11.0,43.0,120.0
2025-06-20--20h-14m-26s,25.0,29.0,15.0,51.0,120.0
2025-06-20--20h-14m-26s,23.0,34.0,17.0,46.0,120.0
2025-06-20--20h-14m-26s,31.0,32.0,16.0,41.0,120.0
2025-06-20--20h-14m-26s,29.0,21.0,25.0,45.0,120.0
2025-06-20--20h-14m-26s,25.0,25.0,13.0,57.0,120.0
2025-06-20--20h-14m-26s,25.0,29.0,20.0,46.0,120.0
2025-06-20--20h-14m-26s,23.0,25.0,20.0,52.0,120.0
2025-06-20--20h-14m-26s,26.0,30.0,16.0,48.0,120.0
2025-06-20--20h-14m-26s,27.0,33.0,16.0,44.0,120.0
2025-06-20--20h-14m-26s,32.0,23.0,15.0,50.0,120.0
2025-06-20--20h-14m-26s,39.0,22.0,11.0,48.0,120.0
2025-06-20--20h-14m-26s,25.0,35.0,18.0,42.0,120.0
