data_dir,C,DB_H,DB_V,SB,N
2025-06-03--19h-28m-36s,11.0,29.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,31.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,0.0,4.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,29.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,30.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,30.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,17.0,21.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,25.0,0.0,6.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,3.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,11.0,25.0,0.0,4.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,4.0,33.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,0.0,4.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,29.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,11.0,26.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,14.0,26.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,3.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,13.0,25.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,32.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,32.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,26.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,24.0,3.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,12.0,25.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,13.0,26.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,33.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,25.0,0.0,4.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,27.0,1.0,5.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,5.0,33.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,6.0,34.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,32.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,33.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,7.0,33.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,4.0,34.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,32.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,12.0,27.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,26.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,5.0,33.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,23.0,1.0,5.0,40.0
2025-06-03--19h-28m-36s,12.0,24.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,29.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,11.0,25.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,5.0,31.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,4.0,33.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,31.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,28.0,2.0,3.0,40.0
2025-06-03--19h-28m-36s,12.0,27.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,5.0,32.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,28.0,2.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,25.0,5.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,15.0,24.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,33.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,12.0,25.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,4.0,33.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,5.0,30.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,27.0,2.0,3.0,40.0
2025-06-03--19h-28m-36s,4.0,31.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,33.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,32.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,3.0,33.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,15.0,23.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,7.0,28.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,25.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,13.0,25.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,14.0,24.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,4.0,33.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,4.0,34.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,5.0,30.0,2.0,3.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,32.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,3.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,5.0,32.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,33.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,4.0,35.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,33.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,0.0,4.0,40.0
2025-06-03--19h-28m-36s,6.0,29.0,2.0,3.0,40.0
2025-06-03--19h-28m-36s,3.0,36.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,0.0,4.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,12.0,25.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,4.0,34.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,28.0,3.0,3.0,40.0
2025-06-03--19h-28m-36s,3.0,30.0,3.0,4.0,40.0
2025-06-03--19h-28m-36s,14.0,22.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,25.0,2.0,3.0,40.0
2025-06-03--19h-28m-36s,5.0,32.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,15.0,25.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,26.0,2.0,3.0,40.0
2025-06-03--19h-28m-36s,5.0,31.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,33.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,9.0,31.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,29.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,29.0,3.0,1.0,40.0
2025-06-03--19h-28m-36s,12.0,25.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,11.0,26.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,27.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,6.0,29.0,4.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,15.0,22.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,12.0,23.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,13.0,25.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,33.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,32.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,14.0,24.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,33.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,5.0,34.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,27.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,11.0,28.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,33.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,3.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,11.0,29.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,5.0,33.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,29.0,3.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,33.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,5.0,34.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,0.0,4.0,40.0
2025-06-03--19h-28m-36s,5.0,34.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,30.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,25.0,2.0,3.0,40.0
2025-06-03--19h-28m-36s,6.0,29.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,6.0,33.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,31.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,29.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,12.0,25.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,28.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,31.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,5.0,34.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,17.0,21.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,26.0,2.0,5.0,40.0
2025-06-03--19h-28m-36s,12.0,27.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,33.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,26.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,11.0,29.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,5.0,32.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,9.0,29.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,13.0,27.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,12.0,27.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,13.0,26.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,32.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,12.0,26.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,15.0,24.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,5.0,32.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,27.0,0.0,4.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,12.0,23.0,1.0,4.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,5.0,32.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,9.0,28.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,3.0,0.0,40.0
2025-06-03--19h-28m-36s,11.0,26.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,25.0,0.0,5.0,40.0
2025-06-03--19h-28m-36s,12.0,27.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,8.0,28.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,7.0,30.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,9.0,30.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,26.0,2.0,2.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,7.0,29.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,1.0,0.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,11.0,26.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,8.0,29.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,29.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,10.0,27.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,2.0,0.0,40.0
2025-06-03--19h-28m-36s,6.0,32.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,6.0,31.0,1.0,2.0,40.0
2025-06-03--19h-28m-36s,12.0,25.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,5.0,32.0,2.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,8.0,31.0,0.0,1.0,40.0
2025-06-03--19h-28m-36s,13.0,25.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,27.0,1.0,1.0,40.0
2025-06-03--19h-28m-36s,11.0,26.0,0.0,3.0,40.0
2025-06-03--19h-28m-36s,6.0,30.0,1.0,3.0,40.0
2025-06-03--19h-28m-36s,10.0,28.0,0.0,2.0,40.0
2025-06-03--19h-28m-36s,14.0,26.0,0.0,0.0,40.0
2025-06-03--19h-28m-36s,7.0,31.0,0.0,2.0,40.0
